x,y,sai,u,v,Omega,alpha_eh,Xe,Ye,u1,u2
2.00280359142499,-1.00763176877954,5.73789243680976,0.0383461420381563,-0.00441824661233983,0.11155344681049,0.084143861178411,0.00280359142498998,-0.00763176877953975,0,-2.23665087916559
2.09216504306101,-1.05300688340519,5.93910153516916,0.0436029717623508,0.00392515679949479,-0.0361418063473278,-0.116656076220805,-0.0278349569389871,0.00699311659480895,0,13.7377465714924
2.10041770595964,-1.05505983136779,5.92597066698336,0.0410241753394309,0.00505079350604782,-0.0948371678018765,-0.104387916313506,-0.0195822940403638,0.0049401686322148,0,6.71833934154868
2.10819445810122,-1.05704750250841,5.90526331524721,0.0387328873448545,0.0044108324628082,-0.112083524054665,-0.0844772378286462,-0.0118055418987808,0.00295249749158732,0,2.24471613329745
2.19802663154557,-1.1007859624054,5.70321945733654,0.0416528972207308,-0.00398409442488191,0.0363481054267774,0.117105530639406,-0.00197336845443186,-0.000785962405404517,0,-13.7964977837223
2.20432173036999,-1.10595109548347,5.71642022528667,0.039313776284959,-0.00516489499592193,0.0953265136889652,0.104807499239763,0.00432173036999473,-0.00595109548347428,0,-6.75150431253013
2.21030912398039,-1.11080994141834,5.73723290660239,0.0372250834328804,-0.00453793201016689,0.112646045048619,0.084835966005318,-0.0296908760196151,0.00919005858165778,0,-2.25608314782086
2.30128371938801,-1.15695139804442,5.94014819870211,0.0434181209635123,0.00397155284327465,-0.0367008174053943,-0.117634649678814,-0.0187162806119878,0.00304860195558332,0,13.8738667361993
2.30950987551262,-1.15897436351523,5.92684736797678,0.0408655457389813,0.00511288846778504,-0.0959702498633971,-0.105310894687601,-0.0104901244873763,0.00102563648477139,0,6.78615143925016
2.31726483719031,-1.16093460436144,5.90590110150997,0.0385960810022195,0.00446668145589709,-0.113336749466671,-0.0852683074639455,-0.00273516280969366,-0.000934604361442881,0,2.26537559967744
2.40587471309094,-1.20395472682785,5.70189101764677,0.039409962137716,-0.00407511247422932,0.0368719254401163,0.118157370617795,0.00587471309094312,-0.00395472682784637,0,-13.939172259626
2.41179560098944,-1.20892044794789,5.71526338334484,0.0373369212730761,-0.00533123743526597,0.0965105668742407,0.105798021949004,-0.0282043990105634,0.0110795520521068,0,-6.82905824560354
2.41744371636493,-1.2136185336277,5.73632929947609,0.0354757522225975,-0.00471920081403794,0.113991012948279,0.0856867855496741,-0.0225562836350672,0.0063814663723023,0,-2.28179151751051
2.50851057440364,-1.25985933289935,5.94134295152196,0.0426889787961237,0.00403737134371539,-0.0373537123424586,-0.1187948591073,-0.0114894255963591,0.000140667100654523,0,14.0370117795498
2.51661657984165,-1.26181115538486,5.92783978276969,0.0402302548404463,0.00521159984676507,-0.0973315153589197,-0.106411178686998,-0.00338342015834803,-0.00181115538485521,0,6.86974348282648
2.52426913673873,-1.26370405708851,5.90660553671417,0.0380397485773702,0.0045623714289679,-0.11485174322211,-0.0862166501001456,0.00426913673873219,-0.00370405708851185,0,2.29138787399261
2.61442863702629,-1.30761344396579,5.70025274271767,0.0432671984273319,-0.004055376252613,0.037777379990197,0.119515428722963,-0.0255713629737144,0.0123865560342147,0,-14.1418258846208
2.62095672676579,-1.31297230296554,5.71388504964897,0.0407396707041777,-0.00522449412522829,0.0981933622419731,0.107100459931001,-0.0190432732342058,0.00702769703446449,0,-6.92156014588465
2.6271567911042,-1.31799387511319,5.73530082986033,0.0384909199110831,-0.00456525759341089,0.115803057205927,0.0868132194565564,-0.0128432088957973,0.0020061248868084,0,-2.30701143535892
2.71677505696274,-1.36351194813522,5.94312756031563,0.0426915116760244,0.00410572312670355,-0.0382785224948325,-0.120390048550816,-0.00322494303725529,-0.00351194813521549,0,14.2611570933018
2.72489058112683,-1.36543584324489,5.92934176247442,0.040237942242141,0.00530031915105522,-0.0992200642416946,-0.107926040473758,0.00489058112683294,-0.00543584324488666,0,6.98371502906189
2.73255329125113,-1.36730413419775,5.90770934116556,0.0380514722611061,0.00463903739138696,-0.116940112410596,-0.0875228919422815,-0.027446708748867,0.0126958658022533,0,2.32612108041521
2.82319055142982,-1.41155844109702,5.69812788568997,0.0441804117522071,-0.00411812110480488,0.0389083709647473,0.121384772474552,-0.0168094485701782,0.00844155890298293,0,-14.4069615715461
2.82984488416692,-1.41703434522877,5.71210013490051,0.0415451244119161,-0.00528661060486354,0.100446306133086,0.108882450287004,-0.0101551158330784,0.00296565477123045,0,-7.0545367139381
2.83616044336181,-1.42215448855523,5.73398910670995,0.0392051889568579,-0.00460527281837753,0.118276399707182,0.0883530806533842,-0.00383955663819302,-0.0021544885552327,0,-2.34652129525675
2.92430414766908,-1.46698089506446,5.9456492469053,0.0405698291975457,0.00424202340082942,-0.0394297274457102,-0.122513887460055,0.00430414766907727,-0.00698089506445565,0,14.5531679705746
2.93206230536978,-1.46871722277172,5.93149616013945,0.0383784851542689,0.00552481470370184,-0.101723988270689,-0.109944283357998,-0.0279376946302246,0.0112827772282795,0,7.143288594781
2.93941851748478,-1.47040451705906,5.90933175170721,0.0364150256062759,0.004868253073644,-0.11974913273014,-0.0892694804550622,-0.0205814825152242,0.00959548294093637,0,2.37716453078994
3.03125233968221,-1.51532442478521,5.69542493453069,0.0434291309576507,-0.00424354833307863,0.0403791541976077,0.123863611079894,-0.00874766031779339,0.00467557521479423,0,-14.7561028345761
3.03775941939642,-1.52076577902141,5.70985034327781,0.0408969599347809,-0.00546448913464033,0.103485516173795,0.111256648660881,-0.0022405806035759,-0.000765779021408175,0,-7.2402608247397
3.043944730049,-1.52586266730343,5.73238026471539,0.0386432648095152,-0.00476947929364262,0.121638681764472,0.0904180238966637,0.00394473004899742,-0.00586266730343032,0,-2.40330841947562
3.13301291139228,-1.57103724522433,5.94918526917773,0.0434766919041798,0.00431149883161846,-0.0413383245686583,-0.125458116416415,-0.026987088607719,0.0089627547756701,0,14.9864138920555
3.14129485617903,-1.57292160358462,5.93446123493292,0.0409444572514803,0.0055552552423541,-0.105497909577701,-0.112802590999615,-0.018705143820974,0.00707839641538266,0,7.36502967610174
3.14910773124658,-1.5747602171184,5.9115067293058,0.0386904295314334,0.00484769114006646,-0.123866714546861,-0.0917750027931269,-0.0108922687534156,0.00523978288159799,0,2.44143476645416
3.23200695524712,-1.61416497157421,5.70864748511375,0.0437738024244372,-0.0038254023800322,0.0280167942414781,0.108976919690536,-0.00799304475287776,0.00583502842579176,0,-13.8817404456011
3.23867689148653,-1.61948981596161,5.72037702254847,0.0411751780263023,-0.00502525374127449,0.0889727206292458,0.0993197484390245,-0.00132310851346595,0.000510184038391204,0,-6.94753804981263
3.3581639632438,-1.68076929630243,5.93824058070759,0.0419202429040476,0.00404095782236507,-0.0500355464008913,-0.116597561842383,-0.00183603675620025,-0.000769296302428391,0,13.1631515184323
3.36611193084596,-1.68273825499409,5.92330466614777,0.0395307950825004,0.00485069598549529,-0.0990106507133973,-0.104167854806094,0.00611193084595651,-0.00273825499408864,0,5.66166690564437
3.37361092558461,-1.68466824449405,5.90176365952364,0.0373963571187398,0.00437077032482032,-0.116240589369321,-0.0849518072807857,-0.0263890744153885,0.0153317555059549,0,2.2682446162829
3.46412204821384,-1.72962817711084,5.69372077325812,0.0444273895509529,-0.00428287465973453,0.0431107298366668,0.122191582429472,-0.0158779517861638,0.0103718228891558,0,-14.8356766527081
3.47077311888772,-1.73518860768979,5.70877667730683,0.0417736087395227,-0.0055088467715675,0.107036598877646,0.1104618340499,-0.0092268811122791,0.00481139231020578,0,-7.34585330925681
3.47709103707386,-1.74038272627867,5.73199038199689,0.0394173499740155,-0.00478556471592482,0.124922772261594,0.0903620141317613,-0.00290896292613851,-0.00038272627866931,0,-2.39586009666918
3.5578685671184,-1.78232568033678,5.93603162893394,0.0416542438389147,0.0040426045073746,-0.0315919225480863,-0.110338672556879,-0.00213143288159978,-0.00232568033677505,0,14.3559507111942
3.56578969675949,-1.78423324675926,5.92329498869479,0.0393290624248084,0.00537784468090489,-0.0954266832400445,-0.101288352563464,0.00578969675949326,-0.00423324675925696,0,7.28916863108802
3.57329048449541,-1.78606455782701,5.9022368018104,0.0372558270861078,0.00476562118024529,-0.114978994600033,-0.0837871848757094,-0.026709515504586,0.0139354421729896,0,2.51421277773521
3.66360111642265,-1.83061308449109,5.6964333585206,0.0443341715026533,-0.0043585357621425,0.045301385065481,0.120284363002299,-0.0163988835773514,0.00938691550891146,0,-15.000000000001
3.67024076919371,-1.83616595367741,5.71219057663084,0.0417003691622666,-0.00568651344838955,0.11182242486323,0.109886900858364,-0.00975923080629082,0.00383404632259143,0,-7.65342300310529
3.67655049291381,-1.84135674305081,5.73638397076992,0.0393621907047451,-0.00494176774153037,0.129924112405064,0.090804316540143,-0.00344950708618885,-0.00135674305080546,0,-2.45351747924182
3.7574440168644,-1.88264360217981,5.94739752776057,0.0421219053961565,0.00423254428017251,-0.0343713442711226,-0.114842142808972,-0.00255598313560101,-0.00264360217981241,0,15.0000000000008
3.76549833683267,-1.88441805694165,5.93294872681269,0.0397723555012652,0.00599842422151244,-0.109651421808627,-0.107701441075868,0.00549833683266554,-0.00441805694165431,0,8.61073890679028
3.77313895299243,-1.88610546361098,5.90874460167401,0.0376891067908471,0.00537020578655537,-0.132156740764002,-0.0908418537307557,-0.0268610470075741,0.0138945363890206,0,2.94842606741768
3.85581524666123,-1.92634259547404,5.67490475145368,0.0375585570622539,-0.00435269836488848,0.0355951420542608,0.135987242145644,-0.0241847533387736,0.0136574045259648,0,-14.9999999999995
3.86115678043017,-1.93151582140402,5.69341347653435,0.0358203463672586,-0.00796792430067935,0.148597802064626,0.131540175368659,-0.0188432195698329,0.00848417859597594,0,-12.9568475278833
3.86620243328849,-1.93663394739086,5.72682053500775,0.0343515111503882,-0.00770872391730644,0.184953173425882,0.114062229368447,-0.0137975667115056,0.00336605260914191,0,-4.88635190506553
3.8712852226027,-1.94123493548743,5.76297532848736,0.0328813551158734,-0.00588167695439292,0.176722125674193,0.0919202991055285,-0.0087147773972962,-0.00123493548743236,0,-0.0182569776120833
3.93181346719818,-1.97080113959866,6.01655052801077,0.0323520423436857,0.00394696674085367,-0.00540402580235815,-0.137960361859191,-0.0281865328018216,0.00919886040133999,0,15.0000000000003
3.93820845474088,-1.97145780109701,6.00643612630911,0.0310810290516932,0.00670206801438582,-0.0953509057046711,-0.155965727466976,-0.0217915452591182,0.00854219890298591,0,10.1855478892349
3.94445487746499,-1.97187553804096,5.98295197516577,0.0300146982810715,0.00704838104681035,-0.139051537295825,-0.16846974420162,-0.0555451225350119,0.0281244619590371,0,5.30526282249898
3.95049878336611,-1.97237629692063,5.95226117054528,0.0290100600883984,0.00696113630360825,-0.167483157565145,-0.178071535880299,-0.049501216633888,0.0276237030793682,0,3.87062066691569
3.95635869490255,-1.97296300347657,5.91509543631434,0.0280812542467338,0.0075576357024838,-0.203599923050217,-0.186564611633743,-0.0436413050974491,0.0270369965234296,0,5.05062428678623
3.96210903762828,-1.97353480516719,5.86932551659269,0.0273011793647395,0.0089812197783007,-0.25312961279973,-0.195829620593732,-0.0378909623717218,0.026465194832809,0,7.07242244124053
3.96783708584821,-1.97405219269256,5.81311359040247,0.0267374954459116,0.0107328294963868,-0.307678301960758,-0.208778635781052,-0.032162914151793,0.0259478073074442,0,8.40395154935109
1.6345049289127e-05,-0.000693978094140881,0.0132927118904354,0.000232790397545345,-0.0069256060649232,0.13217597394843,5.91127269551646,-0.0399836549507109,0.0143060219058591,0,-15
0.000251476485166464,-0.00274561196691697,0.0522931833741442,0.00173941713713053,-0.0135811529512931,0.25576817467015,5.87270272534695,-0.0397485235148335,0.012254388033083,0,-15
0.00118659804249694,-0.00599276161636832,0.114587614873159,0.00521074024082109,-0.0193803998555709,0.364286642384003,5.81104389068187,-0.0388134019575031,0.00900723838363168,0,-15
0.00337732757659757,-0.0100257768770885,0.196775875924316,0.0104120704097423,-0.0236129065230815,0.454429731584339,5.72956160845674,-0.0366226724234024,0.00497422312291155,0,-14.9999999999996
0.00718298824349228,-0.0142041267464808,0.295111513090012,0.0163948894526529,-0.0259576724986565,0.525922601800902,5.63183290529672,-0.0328170117565077,0.000795873253519215,0,-14.9999999999993
0.0126184421780804,-0.017835540529181,0.406019817172948,0.0221265875447689,-0.0266910403291039,0.580570971310075,5.52127904404998,-0.0673815578219196,0.012164459470819,0,-15.0000000000005
0.0194015941742769,-0.0203697914483437,0.526403494903746,0.0269707795842928,-0.0264185853796317,0.621177561959161,5.40089820484349,-0.0605984058257231,0.00963020855165634,0,-14.999999999999
0.0271029467721118,-0.0214800011865605,0.653753957248064,0.0307466455991947,-0.0257098475469882,0.65072003352031,5.27316024175445,-0.0528970532278882,0.00851999881343947,0,-14.9999999999996
0.0352753623192521,-0.0210372986345991,0.786134077524264,0.033551723940328,-0.024929088325755,0.67188449740839,5.14000847485655,-0.0447246376807479,0.00896270136540092,0,-14.9999999999994
0.0435197842655862,-0.0190466621658693,0.922097617793475,0.0355833035376612,-0.0242463998623848,0.686880123690603,5.002921372132,-0.0364802157344138,0.0109533378341307,0,-14.9999999999999
0.051502316806231,-0.015591080849385,1.06059017031274,0.0370389037714135,-0.0237108046553502,0.697421888640211,4.86299823744592,-0.068497683193769,0.029408919150615,0,-15.000000000001
0.05894931528248,-0.010796727300089,1.20085568816778,0.0380800096884579,-0.0233141969455699,0.704791813118378,4.72104550562307,-0.06105068471752,0.034203272699911,0,-15.0000000000003
0.0656373094767044,-0.00481491164457919,1.3423583228408,0.0388273179122688,-0.02302930602791,0.709924374655274,4.57765170897938,-0.0543626905232956,0.0401850883554208,0,-14.9999999999996
0.0713845158715083,0.00218639964703789,1.48472135081531,0.039367199981966,-0.0228274151889594,0.713489178270813,4.43324724678686,-0.0486154841284917,0.0471863996470379,0,-15.0000000000014
0.076045345186178,0.0100267410773893,1.62768140322975,0.0397602293443317,-0.0226846971888195,0.715960471735859,4.28814950180878,-0.043954654813822,0.0550267410773893,0,-15
0.0795073605473639,0.0185158469422281,1.77105507326553,0.0400485917889557,-0.022583325445621,0.71767146950868,4.14259565973121,-0.0804926394526361,0.0785158469422281,0,-15
0.0816897633523441,0.0274561763603857,1.9147149824425,0.0402616995928629,-0.0225106551965725,0.718855013188019,3.99676595961117,-0.0783102366476559,0.0874561763603857,0,-15
0.082542635014776,0.036645711014939,2.05857282947752,0.0404201864095338,-0.022457961735926,0.719673193705513,3.85079983575161,-0.077457364985224,0.096645711014939,0,-15
0.082046408361856,0.0458810916954539,2.20256748101006,0.0405386618208528,-0.0224192961081505,0.720238556607069,3.70480694100277,-0.077953591638144,0.105881091695454,0,-15
0.080211245432563,0.0549610141302665,2.34665665043959,0.04062758221508,-0.0223906060519973,0.720629106463856,3.55887456927509,-0.079788754567437,0.114961014130267,0,-15
0.0770761371547051,0.0636897641784221,2.49081110565983,0.0406945152316273,-0.0223691123009874,0.72089884099227,3.41307259500525,-0.122923862845295,0.138689764178422,0,-15
0.0727076277687083,0.0718807724696979,2.63501064752868,0.0407449961610474,-0.0223528849365091,0.721085107621186,3.2674567342263,-0.127292372231292,0.146880772469698,0,-15
0.0671981205938199,0.0793600805152443,2.7792413227016,0.0407831122202273,-0.0223405624980345,0.721213722455194,3.12207069705567,-0.13280187940618,0.154360080515244,0,-15
0.0606637555936838,0.0859696234790329,2.92349349431467,0.0408119055776722,-0.0223311678739773,0.721302523427145,2.97694762944384,-0.139336244406316,0.160969623479033,0,-15
0.053241872052498,0.091570246364346,3.067760507608,0.0408336550980176,-0.0223239878604079,0.721363832410267,2.83211111782721,-0.146758127947502,0.166570246364346,0,-15
0.0450880865469912,0.0960443804318678,3.21203776756473,0.040850076177059,-0.0223184938972727,0.721406159315516,2.68757594141448,-0.194911913453009,0.186044380431868,0,-15
0.0363730298376809,0.0992983160879879,3.3563221016027,0.0408624645440748,-0.0223142892374841,0.721435380597156,2.5433486936507,-0.203626970162319,0.189298316087988,0,-15
0.0272787974191211,0.101264018046075,3.50061131934602,0.0408718011473278,-0.0223110730923315,0.721455553822317,2.3994283499076,-0.212721202580879,0.191264018046075,0,-15
0.0179951776380856,0.10190043873925,3.64490390858983,0.0408788295667876,-0.0223086157650893,0.721469480477029,2.25580682753932,-0.222004822361914,0.19190043873925,0,-15
0.00871572855598554,0.101194296914506,3.78919882535198,0.0408841137165325,-0.0223067410009846,0.721479094720197,2.11246956342372,-0.231284271444014,0.191194296914506,0,-15
-0.000366219967001575,0.0991603000037507,3.93349534890851,0.0408880811915597,-0.0223053131737409,0.721485731863621,1.96939612027935,-0.280366219967002,0.204160300003751,0,-15
-0.00906155922080156,0.0958408010470014,4.07779298170538,0.0408910560201853,-0.0223042277941665,0.721490313765544,1.82656082440312,-0.289061559220802,0.200840801047001,0,-15.0000000000008
-0.0171893086741555,0.0913048933636539,4.22209138025702,0.0408932835118554,-0.0223034043616814,0.721493476839366,1.68393343250706,-0.297189308674155,0.196304893363654,0,-15.0000000000001
-0.0245803569564421,0.0856469585302023,4.36639030743998,0.0408949491565044,-0.0223027809115956,0.721495660434642,1.54147982289652,-0.304580356956442,0.190646958530202,0,-15
-0.0310809594511067,0.0789846952296,4.5106895995579,0.0408961930190525,-0.0223023098184681,0.721497167855311,1.39916270545072,-0.311080959451107,0.1839846952296,0,-15
-0.0365559197851748,0.0714566679087629,4.6549891436045,0.0408971207073675,-0.0223019545477555,0.72149820848555,1.25694234507184,-0.356555919785175,0.191456667908763,0,-15
-0.040891388813262,0.0632194246627387,4.79928886156706,0.0408978117268128,-0.0223016871337448,0.72149892687208,1.11477729395621,-0.360891388813262,0.183219424662739,0,-15
-0.0439972225155501,0.0544442431327899,4.9435886995904,0.0408983258387815,-0.0223014862193092,0.721499422801367,0.972625128839028,-0.36399722251555,0.17444424313279,0,-15.0000000000003
-0.0458088493540627,0.0453135712687787,5.0878886204962,0.0408987078942108,-0.0223013355329417,0.721499765159939,0.830443190001386,-0.365808849354063,0.165313571268779,0,-14.9999999999991
-0.0461990064588437,0.0360794178695978,5.22990855954451,0.0407347515465141,-0.0212392129160534,0.700003652037901,0.690448578615508,-0.366199006458844,0.156079417869598,0,-12.1188563056573
-0.0451108055298645,0.0270872209218607,5.36619021796228,0.0402315082369739,-0.0195945771385751,0.664859357584419,0.55602191521086,-0.405110805529865,0.162087220921861,0,-9.43891023162526
-0.0425535029529103,0.0187805056697525,5.49106946172051,0.0391882384469061,-0.0160225861499609,0.588035014471176,0.432733101720817,-0.40255350295291,0.153780505669753,0,-2.62823896282931
-0.0387696527460782,0.0115172597738564,5.60041086072733,0.0376632218579653,-0.0126156480747922,0.509072057946117,0.32465979646885,-0.398769652746078,0.146517259773856,0,0.232564062567319
-0.0342793079306892,0.00518432937689788,5.69932991427222,0.0360625687085149,-0.0119182550840063,0.481293599611697,0.226752664642506,-0.394279307930689,0.140184329376898,0,-3.93384050891488
-0.0290998525311796,0.000158243985699454,5.77940636768492,0.0342857603910447,-0.00485326541861982,0.324836698653149,0.147350381431255,-0.38909985253118,0.135158243985699,0,12.8772933433893
-0.0234327069347246,-0.00341262825949256,5.83408000530851,0.032516890458773,-0.00114487065489936,0.224254658368052,0.0929956540683457,-0.423432706934725,0.146587371740507,0,9.10811358089796
0.0542260873833225,-0.0310960985829511,6.0521641122544,0.0789236618199798,0.00240242181525929,0.0371982346836289,-0.125356275048419,-0.385773912616678,0.133903901417049,0,15.0000000000008
0.0689016408280194,-0.033823500385941,6.04914979651273,0.0705138983154613,0.0045724010654207,-0.0671378661155507,-0.122953073259717,-0.371098359171981,0.131176499614059,0,11.7301947982892
0.0821236979745435,-0.0361907871168217,6.03115429455028,0.0637491878842276,0.00432842443058162,-0.112468152362788,-0.105531993987388,-0.357876302025456,0.128809212883178,0,5.32445987095868
0.0940687905365116,-0.0386409812975883,6.00788010498346,0.0581307099971035,0.00329051624828487,-0.120196762947499,-0.0827099160081303,-0.345931209463488,0.126359018702412,0,1.25754195722418
0.265401282016088,-0.106218719821951,5.8106700965316,0.0917385843179191,-0.0030480152083057,0.030766790470618,0.115316730711231,-0.254598717983912,0.0887812801780491,0,-13.9452251019589
0.280439794648105,-0.114536577834592,5.82286873029013,0.0804868134535349,-0.00355502353799896,0.0909057170891795,0.103756663548873,-0.279560205351895,0.0954634221654084,0,-6.86371541994342
0.293830387056421,-0.121721287519517,5.84292007072885,0.0716825302609141,-0.00295323386883655,0.109448579826572,0.0842259888128289,-0.266169612943579,0.0882787124804829,0,-2.37103928729947
0.497037918145319,-0.193519141667178,6.04083230832321,0.0929399996693386,0.00300915488096426,-0.035051263028588,-0.114632019795348,-0.142962081854681,0.0464808583328223,0,13.4730694675296
0.514046508400407,-0.197164813791681,6.02804965000248,0.0814035874672435,0.00346946513355219,-0.0924613801389093,-0.102528621626498,-0.125953491599593,0.0428351862083194,0,6.56727081283408
0.529018760560068,-0.20058581133629,6.00784900643826,0.0724037939068982,0.00286629860191789,-0.109398640883567,-0.0828776160492107,-0.110981239439932,0.0394141886637095,0,2.19507680462267
0.712877852282946,-0.271726706172075,5.81007466514929,0.0714684577111254,-0.00335979616337323,0.0356198158509203,0.11551335293856,-0.0471221477170545,0.013273293827925,0,-13.5338757762034
0.724664586981609,-0.278495128985118,5.82299396838724,0.0644962562615345,-0.00398941668010236,0.0932546791143129,0.103227574290193,-0.0353354130183914,0.00650487101488245,0,-6.59508037847942
0.735432946035912,-0.284496923841032,5.84335293022346,0.0587515035063169,-0.0033118332065916,0.110187416640414,0.0834027448349794,-0.0245670539640883,0.000503076158967664,0,-2.19919466911503
0.834905276972075,-0.322461402761728,6.04246624458489,0.0408883942223246,0.00391300142365868,-0.0350130568132753,-0.115453116992242,-0.00509472302792491,-0.00746140276172813,0,13.518586743002
0.842832395092454,-0.323523419895538,6.02964898708271,0.0386334058919149,0.00508885626491836,-0.0928424307304653,-0.103160825178065,0.0028323950924537,-0.0085234198955379,0,6.61506733231644
0.850342067266356,-0.32456527324329,6.00935432746843,0.0366167360020496,0.00448440800529856,-0.109955542425222,-0.0833557666309366,-0.0296579327336437,0.00543472675670981,0,2.21756497434411
0.940414005160582,-0.356909433992585,5.81059909367151,0.0412013553977011,-0.00388992262234301,0.0348385710572552,0.115035119270858,-0.0195859948394178,0.00309056600741514,0,-13.4832682159272
0.94715822024073,-0.361314976315691,5.82336726155143,0.0389082294580377,-0.00505714958056978,0.0925279986839812,0.102809129380595,-0.0128417797592695,-0.00131497631569111,0,-6.59842115479953
0.953567698022422,-0.365458247052144,5.84359647923884,0.0368592429941883,-0.00445315532047857,0.109616249589732,0.0830850374116305,-0.00643230197757827,-0.00545824705214426,0,-2.21286304992452
1.04252196358295,-0.399846211712375,6.0418108514921,0.0388622671871804,0.00393005593005912,-0.034748804464622,-0.114755158093386,0.00252196358295165,-0.0098462117123746,0,13.4502493329995
1.05008068693941,-0.400811265660903,6.02907084983019,0.0368388362303801,0.00515699759421109,-0.0923373477529712,-0.102564970466931,-0.0299193130605881,0.00418873433909667,0,6.58655600052319
1.0572673892315,-0.401752683257082,6.00888174504385,0.0350209786940914,0.00457731804910825,-0.109406232108578,-0.0828939111177295,-0.0227326107684982,0.00324731674291767,0,2.20952051797864
1.14848909237133,-0.434557919212203,5.81101223376225,0.0410468216020687,-0.00388296535267178,0.0347919645483537,0.114594173721483,-0.0115109076286737,0.000442080787797283,0,-13.4409391770672
1.15520969859675,-0.438946412772484,5.82375302159717,0.0387710867648891,-0.00505007067649918,0.0923024552441171,0.10243260728064,-0.00479030140324999,-0.0039464127724842,0,-6.57779101762583
1.16159781358099,-0.443075126167193,5.84393124832284,0.0367369181992581,-0.00444874725095245,0.109332756573594,0.0827945208351215,0.00159781358099487,-0.00807512616719347,0,-2.20487185997435
1.25107148934346,-0.477561978138957,6.04167414528414,0.0419082974781921,0.00386647089326267,-0.0348662941004127,-0.11457456932268,-0.0289285106565389,0.00243802186104303,0,13.4443649149711
1.25918023649857,-0.478689030400063,6.02891872807763,0.0395299463256383,0.00501177996045904,-0.0923740742810687,-0.102424441803393,-0.0208197635014304,0.0013109695999371,0,6.5777548318193
1.26684767664746,-0.479795516062504,6.0087275567954,0.037408529485376,0.00440247835477476,-0.109390607716707,-0.0827955755717405,-0.0131523233525435,0.000204483937496447,0,2.20370236314216
1.35691695361336,-0.512189122813681,5.81089224992793,0.0389365223358889,-0.00393093638649244,0.0348805256928867,0.114632475042912,-0.00308304638663937,-0.00218912281368144,0,-13.4498803655831
1.36327542209378,-0.516413742765628,5.8236577836303,0.0369047944209292,-0.00515546647563958,0.0924603654479586,0.102482135114941,0.00327542209377607,-0.00641374276562789,0,-6.58604613210383
1.36933616634158,-0.520411296488555,5.8438691066746,0.035079737714255,-0.00457410497553569,0.109505440615765,0.0828504667759167,-0.0306638336584248,0.00458870351144491,0,-2.20749370881546
1.4599207165493,-0.555260895082805,6.041870747922,0.04340662560116,0.00384832542880324,-0.0350792600476064,-0.114764456511232,-0.0200792834507042,-0.000260895082804802,0,13.4800701862127
1.46830027203825,-0.556462420771315,6.02906025850522,0.040846202075096,0.0049586770325799,-0.092709803178458,-0.102618327406607,-0.0116997279617475,-0.0014624207713152,0,6.59257757561767
1.47620341434817,-0.557644657012146,6.00880093839586,0.0385708620205165,0.00433483933801855,-0.109735788943597,-0.0829722870187529,-0.00379658565183427,-0.00264465701214645,0,2.20674954592055
1.56429818995114,-0.589225435914148,5.81042346895418,0.037363888167643,-0.00397654788229139,0.0350552257236696,0.114932250386711,0.00429818995113918,-0.0042254359141477,0,-13.4929053487712
1.57038352255122,-0.593332119943156,5.82324549013981,0.0355076247630557,-0.00525033103918548,0.0928479815672613,0.102771641011347,-0.0296164774487788,0.00666788005684416,0,-6.61103644254151
1.57619611548672,-0.597236006289859,5.84353977858031,0.0338345536392416,-0.00468482193988629,0.109946410067304,0.0831057393594882,-0.0238038845132846,0.0027639937101408,0,-2.21590540224214
1.66794085649292,-0.632481431381876,6.04223073246247,0.0421990156296303,0.00389267827211981,-0.0353329977630423,-0.115180568209512,-0.0120591435070838,-0.00248143138187618,0,13.5384650584057
1.67610453451819,-0.633612834389271,6.02934328013569,0.039787944971759,0.00503753709074754,-0.0932223709101932,-0.103013192590751,-0.00389546548180708,-0.00361283438927085,0,6.62311597593298
1.68382048137145,-0.634725415071116,6.00897571103024,0.0376385853622716,0.00441974189614862,-0.110304433850422,-0.0833141373771797,0.00382048137145419,-0.00472541507111635,0,2.2162142958852
1.77297470878555,-0.666779135741447,5.80971677379231,0.0408928141881442,-0.0039281508700073,0.0354509726306008,0.115451409999164,-0.0270252912144453,0.00822086425855306,0,-13.5758992162855
1.77965960858437,-0.67117242744443,5.82264617508764,0.0386384281515539,-0.00511157880287352,0.0935218435233687,0.103269783462725,-0.0203403914156315,0.00382757255556954,0,-6.64431151071506
1.78601639238075,-0.675307154880015,5.84307867189327,0.0366222961895609,-0.00450419591208566,0.110653331566947,0.0835359108188345,-0.0139836076192492,-0.000307154880015093,0,-2.2236723596858
1.87603810981368,-0.709997712448055,6.04288350284686,0.0401284426072497,0.00396027019912558,-0.0356378446941326,-0.115790008153859,-0.00396189018631987,-0.00499771244805525,0,13.6204626474241
1.88383033337944,-0.711009927672279,6.02989650225988,0.0379646125600387,0.00516732337469737,-0.0939084245470731,-0.10358573370116,0.00383033337943517,-0.00600992767227893,0,6.66785086912256
1.89122289615039,-0.712002592306823,6.00938211592553,0.0360258033875424,0.00456439295995654,-0.111084652838208,-0.0838053808050155,-0.0287771038496079,0.00799740769317736,0,2.23111158028558
1.98133936074981,-0.744512188671429,5.8089052900993,0.0420449683047197,-0.00393693019306347,0.0358917972987238,0.116165275910711,-0.0186606392501858,0.00548781132857101,0,-13.678097356805
1.98821446737433,-0.749007751147164,5.8219640541424,0.0396556991516944,-0.00509851314371788,0.0943691630505193,0.103945006737108,-0.0117855326256677,0.000992248852836441,0,-6.69245759557259
